"product","rating","helpful","reviewdate","user","summary","content"
"B0006IGJ2Y","5","1","2005-06-17","franzedlbauer","Bin restlos begeistert!","Als langjähriger Deep Purple-Fan habe ich mir mit dieser DVD erstmals ein Solo-Werk eines ehemaligen Band-Mitgliedes gekauft. Ich bin restlos begeistert von diesem Konzert und auch von der Umsetzung auf DVD. Da wird einem erst klar, welch grandioser Musiker und Komponist Jon Lord eigentlich ist. Es gelingt ihm ein grandioser Mix aus Klassik-, Jazz- und Rock-Elementen. Die Kompositionen gehen schon beim ersten Anhören ins Ohr. &lt;P&gt;Jon Lord strahlt Abgeklärtheit und Ruhe auf der Bühne aus. Gleichzeitig merkt man aber bei jeder Nummer, wie viel Spaß er nach wie vor beim Musizieren hat. Diese Spielfreude überträgt sich auch auf die (zahlreichen) weiteren Musiker auf der Bühne. Seine Überleitungstexte lockern das Konzert auf und steigern jedesmal die Neugier auf die nächste Nummer. Das an sich sehr zurückhaltende Publikum hat er von Anfang fest im Griff. Im Laufe des Konzerts kommt es immer mehr ihn Fahrt und verabschiedet ihn am Schluss mit Standing Ovations. Berührend ist auch der Moment, in dem das ehemalige ABBA-Mitglied Frida die Bühne betritt, um ein Lied zu singen. Da müssen wohl auch eine Menge Leute im Publikum gesessen sein, die nicht nur Fans von Deep Purple sind.&lt;P&gt;Auch technisch ist die DVD für einen Konzertmitschnitt ein Hit. Der Sound gehört mit zum Besten, was ich jemals auf DVD gehört habe. Extrem dynamisch, brillant und detailreich, da geht wirklich kein noch so zarter Ton eines Instrumentes verloren. Auch die an sich nicht leicht abzubildenden Streich-Instrumente klingen äußerst authentisch. Der Surround-Mix ist vom Feinsten. Obwohl die Musik eindeutig vorne spielt - wie es auch sein soll - hat man durch ein geschicktes Einstreuen von Klangelementen und vor allem der Publikumsreaktionen in den Sourround-Bereich immer das Gefühl, mitten im Geschehen zu sein. Absolute Klang-Referenz!&lt;P&gt;Auch das Bild ist sehr gut. Manche der eingesetzten Kameras liefern ein wirklich sehr gutes Bild, vor allem bei Detailaufnahmen. Etwas verwaschen wirkt das Bild manchmal bei Total-Aufnahmen. Auch jener Kamera, mit der Jon Lord sehr häufig beim Klavier sitzend aufgenommen wurde, fehlt der letzte Tick Schärfe, was aber in Wahrheit den Konzert-Genuss nicht wirklich stört. Die Schnittfolge ist häufig sehr ruhig, es gibt aber auch Momente mit sehr raschen Schnittfolgen. Alles in allem ein überdurchschnittlich gutes Bild, dem nicht viel zum Referenz-Status fehlt. Bravo!&lt;P&gt;Mein persönliches Fazit: Absoluter Kauftipp!!!"
"B0006IGJ2Y","5","3","2005-03-10","yelo107","Ich war dabei!","Als ich den Auftrag bekommen hatte, in München im Herkulessaal als Stagetechniker bei einem Jon Lord Konzert mitzuwirken, wusste ich nicht, was mich erwartet. Ich war sehr skeptisch, da ich Jon ausschliesslich als Keyboarder von Deep Purple kannte. &lt;BR&gt;Aber schon bei den Proben war ich hellauf begeistert und das anschliessende Konzert hat mich schlichtweg überwältigt! Und das ich wärend der technischen Proben ein bisschen auf seiner legendären Hammond spielen durfte, (falsch: Jon forderte mich geradezu dazu auf!) rührte mich zu Tränen.&lt;BR&gt;Ich habe selten einen Musiker erlebt, der derart menschlich mit seinen &quot;Untergebenen&quot; umgeht. Beispielsweise fiel wärend dem Konzert, auch noch an einer sehr leisen Stelle, dem Sänger eine halbvolle Wasserflasche um. Nach dem Konzert im Catering entschuldigte er sich bei Jon... der lächelte nur und meinte, dass könne jedem einmal passieren. Wow. &lt;P&gt;Nun zur DVD: Optisch ein Leckerbissen. Akustisch an sich sehr gut, bis auf die etwas überbetonten Höhen. Aber gerade das wird vermutlich dem einen oder anderen besonders gefallen. &lt;P&gt;Musikalisch ein absolutes Spitzenwerk!&lt;P&gt;Lieber Jon, verweile noch sehr, sehr lange unter uns, bleib so wie du bist und ich wünsche mir von ganzem Herzen, dass Du niemals den Spass am Musikmachen verlieren wirst."
"B0006IGJ2Y","5","7","2004-12-26","thum3","Grandios","Wer die Musik von Jon Lord kennt, wird sie vielleicht schon lange nicht mehr gehört haben. Umso mehr ein Grund, diese DVD zu kaufen. Die Überraschung folgt sofort nach dem einlegen der Scheibe: Jon Lord hat sehr sensible Musiker um sich geschart, die dem Werk dieses altgedienten Künstlers würdig sind. Die DVD gehört tontechnisch wirklich zu den besten, die ich bisher hören durfte, das Bildmaterial ist ebenfalls über jeden Zweifel erhaben.&lt;P&gt;Jon Lord reiht sich mit diesem Konzert nicht in die Riege der Altmusiker ein, die noch mal schnell etwas auf den Markt bringen möchten. Es hat eher den Anschein, dass er seine Musik auf den Gipfel der Perfektion treiben wollte. Und das ist ihm auch gelungen. Musikliebhaber, die eine &quot;Sarabande&quot; nicht nur als einen Tanz kennen, sollten sich diese Scheibe einmal ansehen. Wer die Musik von Jon Lord kennt, kann die DVD blind kaufen."
"B0006IGJ2Y","5","1","1970-01-01","andreasdaute","Jon, danke für Deine Musik","Spätestens als Jon Lord Sarabande 1975 veröffentlichte, war (mir) klar, dass Deep Purple nur eine (super) Seite seines musikalischen Lebens ist. April zeigte schon einiges.&lt;BR&gt;Selten habe ich solch einen vielseitigen Musiker erlebt (ja auch Live at the Basement ist absolute Spitze!). Jon Lord schafft es immer wieder mit hochmotivierten und versierten Musikern seine musikalischen Ideen umzusetzen. &lt;BR&gt;Sicher, bei dem Konzert kommt das ein oder andere etwas kitschig daher, was solls. Insgesammt ist das Konzert auf absolut hohem musikalischen Niveau. &lt;BR&gt;Die Sarabande Songs sind es alleinig wert, die DVD zu erwerben.&lt;BR&gt;Und abschliessend, nur zur Erwähnung. Sound in Surround: absolute Spitzte; Bildqualität: sehr gut;Kameraführung: ruhig, sehr gut angepasst an die Songs und Athmosphäre.&lt;BR&gt;Fazit: Absolute Empfehlung !&lt;BR&gt;Ich wünsche Jon Llord und natürlich uns noch eine lange kreative Schaffenphase."
"B00006CJP0","5","8","2004-12-04","rocco_gd","Musik die mitreisst","Ich hatte das Glück, ein Konzert dieser Tour live erleben zu dürfen. Es war eines der Besten, wenn nicht das beste Konzert das ich je gesehen habe.&lt;BR&gt;Das ganze war eher ein Zufall, denn ich war auf einem Festival und freute mich dort auf Tito Tarantula, die vorher spielten und eher eine Entäuschung waren.&lt;BR&gt;Manu Chao kannte ich nur von seinen Radiohits und erwartete mir deswegen nichts besonders.&lt;BR&gt;Was diese Band (die sich aus Musikern aus sämtlichen Ländern, Kontinenten und Kulturen zusammensetzt), dann ablieferte war das energetischste und mitreissenste Konzert, was ich bis jetzt gesehen hatte, und nicht zu vergleichen mit den Manu Chao Radiosongs. Diese DVD bietet einen Einblick was es heisst Manu Chao Live zu erleben, Musiker die mit Herz und Seele um ihr Leben spielen, mit Rhytmen denen auch der grösste Tanzmuffel nichts entgegen zu setzen hat.&lt;BR&gt;Das ist die einzige Band, die Live um ein vielfaches besser ist als auf CD. Die Stimmung war vom ersten Song an unbeschreiblich.&lt;BR&gt;Das Konzert entwickelte sich zu einem Livejam, dauerte ca. 5 Stunden und am Ende tanzten 100erte Menschen gemeinsam mit den Musikern auf der Bühne, einfach unglaublich."
"B00006CJP0","5","3","2003-02-01","danielheckle","Bilder, die einen an der Reise teilnehmen lassen","Die DVD ist ganz klar im &quot;Manu Chao Sytle&quot; enstanden. Viele wild zusammen geschnittene Bilder, wie es der &quot;Bürger der Gegenwart&quot; auch mit seinen Liedern handhabt und in vielen seiner Videoclips, die teilweise noch nie auf einem Musik Kanal im deutschen Fernsehen gelaufen sind. Das ist um zu mehr Grund genug sich auf die Reise von Manu &amp; Radio Bemba zu begeben, indem man sich diese wunderschönen Bilder einmal selbst ansieht.&lt;BR&gt;Um möglichst viele Eindrücke durch das Anschauen der DVD zu gewinnen, könnte diese nicht besser gestaltet sein.&lt;BR&gt;Wenn man Manu Chao mag, ist diese Scheibe auf jeden Fall den Kauf wert. Und wenn man ihn noch nicht so sehr mag, dann mag man ihn eben, wenn man diese DVD angeschaut hat."
"B00006CJP0","5","5","2003-01-16","guest","vom feinsten","Selbst wenn man die Live CD schon hat, die Anschaffung der DVD rentiert sich auf alle Fälle. 60 min Livemitschnitt aus Paris. Es ist ein Vergnügen zu sehen wie jeder der Musiker 1000% gibt und noch Spaß dabei hat. Die Stimmung kommt sehr gut rüber, am liebsten wär man dort und würde mitfeiern. Die &quot;Doku&quot; danach hat zwar keinen deutschen Untertitel aber das stört nicht weiter da keine großen Englischkenntnisse verlangt werden. Eigentlich gehts da sowieso mehr umm die Bilder und die hervorragend eingefangene Stimmung auf der Tour. Gute Bild und Tonqualität."
"B00068C7VQ","4","2","2004-12-25","arnokassel","wahrscheinlich letze Gelegenheit","Ich habe leider jede Gelegenheit (und ich fürchte, die 2003-er Tournee war die Letzte) verpasst, Simon &amp; Garfunkel live zu erleben. Dieses DVD -die Bildqualität ist wirklich nicht super, aber in einem großen Stadion aus der vorletzten Reihe wäre sie wahrscheinlich deutlich schlechter- ist beeindruckend: Super Sound, zwei wirkliche Könner, die -ohne technische Spielchen einsetzen zu müssen- mit ihrer Präsenz ihr Publikum in den Bann ziehen mit Liedern, die nicht mit Tricks aufgepeppt werden müssen. Sie zwingen den Zuhörer/Zuseher, auch auf die Texte zu achten, die auch nach vier Jahrzehnten kein bisschen von ihrem Sinn verloren haben. Dass die Everly Brothers als musikalische Ziehväter von Simon &amp; Garfunkel mit an Bord sind, verstehe ich als ehrliches Outing von Paul und Art. Alles in Allem eine DVD, die ich nicht mehr missen möchte."
"B00008Y4KY","2","5","2004-01-16","ollikastner","Einen schlechten Tag erwischt!","Mann oh Mann, da habe ich mir wirklich mehr versprochen. Der Sound der DVD lässt wirklich zu wünschen übrig, so matschig und dumpf kommt er daher. Und die Band spielt eines der langweiligsten Konzerte ihres Bestehens. Ich habe sie oft live gesehen, aber so abgehalftert noch nie. Einzig Ian Paice am Schlagzeug und Jon Lord an den Keyboards wissen zu gefallen, Ian Gillan's Performance und Stimme sind durchwachsen, Roger Glover am Bass groovt gar nicht und Steve Morse hat wohl einen schlechten Tag erwischt. Seine Gitarre klingt matschig, viele Noten sind nicht zu hören, er spielt sehr schluderig und gänzlich uninspiriert. Dazu die Bühne, die Lightshow (mit Sternchen!!!)und das teilweise auf dem Boden sitzende (gelangweilte?) Publikum - das hat schon was von einer Schülerband. Mir ist absolut unverständlich, warum ausgerechnet dieses Konzert für eine DVD herhalten musste. Dass es besser geht, haben Deep Purple vorher wie nachher sehr oft bewiesen."
"B00068C7VQ","5","2","2005-02-27","nodoutrelepont","Ein Stück Musikgeschichte","In Köln und München war ich bei diesem Musikereignis anwesend. Jetzt bin ich froh, die Möglichkeit zu haben, mit dieser DVD, die beiden unvergesslichen Abende, immer wieder in meine Erinnerung zurückrufen zu können. Es war ein ganz besonderes Konzert mit zwei wunderbaren Künstlern. Die DVD ist bei mir einwandfrei gelaufen, die Bildqualität ist durchaus gut, sogar auf einem Großbildfernseher. Die Musikqualität ist ebenso gut. Das Bonusmaterial sehr interessant. Und endlich auch die Gelegenheit des &quot;neuen&quot; Stückes von Simon&amp;Garfunkel &quot;Citizen of the planet&quot; zu lauschen. Ich kann diese DVD allen nur empfehlen, ob als Erinnerung an einen besonderen Abend, oder als Entschädigung, wenn man leider bei keinem der Konzerte live anwesend sein konnte. Es lohnt sich!"
"B00068C7VQ","5","11","2004-11-22","dirkstrutz","...ein wunderbarer Abend","Zufällig war ich zu dem Zeitpunkt des Konzertes in Bayern und bin an dem Abend nach München ins Olympiastadion gefahren. Es war ein wunderbarer Abend...ich hätte zum einen nicht gedacht, dass ich nocheinmal die Chance haben würde Simon &amp; Garfunkel live erleben zu können und zum anderen war es an diesem lauen Sommerabend und bei der Kulisse des Olympiastadions einfach super. Das Alter des Publikums war völlig verschieden - aber egal ob alt oder jung fast jeder konnte die Texte mitsingen und so wurde es für alle ein wahrscheinlich einzigartiges Erlebnis (wohl leider ohne die Chance einer Wiederholung). Das nun sowohl eine DVD als auch eine CD von dieser Tour erscheint werden alle Konzertbesucher sicherlich erwartet haben und wie ich selbst auch bei beiden zuschlagen. All jenen, die nicht live dabei sein konnten bietet sich hier die Gelegenheit die Stimmung eines solchen Abends Zuhause genießen zu können. Im Gegensatz zu dem '81 Konzert aus dem Central Park wurden viele Songs anders interpretiert, so dass selbst für die CD/DVD-Besitzer des Central Park Konzertes viel neues dabei ist (incl. der Songs von den Everly Brothers und zum Beispiel Songs wie El Condor Pasa). Lange Rede kurz zusammengefasst: Schenken lassen oder kaufen (geht schneller) und genießen !"
"B00068C7VQ","3","0","2005-07-14","schrottys","schwanengesang . . .","hättet ihr doch . . . auf diese dvd verzichtet !&lt;BR&gt;zwei stark gealterte stimmen, eine knapp über dem videostandard liegende bildqualität und ein grottenschlecht abgemischter sound - ein ende mit schrecken !!!&lt;BR&gt;geld sparen - die cd's kaufen und warten, dass die konzerte irgendwann mal in gute hände fallen und nochmals überarbeitet werden ( auch central-park reisst einen nicht vom hocker ) !!!"
"B000065CST","5","0","2005-01-25","home-2-home","Ein Musical-HOCHGENUSS- Webber erobert China!","Außer Starlight-Express ist hier wohl jedes Webber-Musical mit seinen absoluten Highlights vertreten. Eine riesig inzenierte Bühnenshow mit (teilweise auch chinesischen) Top-Sängern (allen voran die Musical-Diva Elaine Paige). 130 Min. Showtime vom Feinsten, ein MUSS für jeden Musical-Fan. Die DVD zeigt brilliante Bilder mit guter Kameraführung und bietet dazu den perfekten Sound (Dolby digital 5.1 und sogar DTS). Besser geht es nicht. Zusätzlich gibt es u.a. einen tollen 40 minütigen Bericht über Backstage und den Probenarbeiten.&lt;BR&gt;Zu diesem Superpreis (7,97 ¿) kaufen, kaufen, kaufen! Mit dieser DVD wird mit Sicherheit niemand enttäuscht werden."
"B000065CST","5","2","2004-02-17","bodobo01","Absolut spitze","In diesem Konzert stellt Andrew Lloyd Webber seine Musicals - die in Europa eigentlich sowas von bekannt sind, dass selbst Nicht-Musical-Liebhaber die eine oder andere Melodie zum Teil aus dem Stehgreif mitträllern können; von denen aber in China noch so gut wie keiner überhaupt auch nur irgendwas gehört hat - dem chinesischen Volk vor.&lt;BR&gt;Die Aufnahme ist sowohl optisch als auch klangtechnisch sehr gut, die Besetzung ist - auch wenn man viele Namen auch als Musical-Fan noch nicht gehört hat - spitzenmäßig.&lt;BR&gt;Der chinesische Star Fei Xiang ist hervorragend; er hat eine sehr weiche und angenehme Stimme, und ist auch optisch...SEHR angenehm.. :-) &lt;BR&gt;Über Elaine Paige erübrigt sich jeder Kommentar; diese Dame ist so oder so umwerfend.&lt;BR&gt;Der chinesische Kinderchor, der z.B. bei &quot;Joseph&quot; auftaucht, ist total süß, und kommt m.E. auch gesanglich besser rüber als Kinderchöre hierzulande.&lt;BR&gt;Toll gemacht ist allein schon die Einführung, in der man einen &quot;Hauch&quot; der chinesischen Landschaft und der Kultur zu sehen bekommt.&lt;BR&gt;Sehr gut sind auch die Specials über die Proben (etc). Auch dort bekommt man ein klein wenig der chinesischen Kultur etc nahegebracht. &lt;BR&gt;Als kleinen Wermutstropfen empfinde ich persönlich, dass von Starlight Express mal wieder absolut NULL gebracht wird.&lt;BR&gt;Auch hätten für meinen Geschmack schon ein paar mehr Stücke in chinesisch gebracht werden können, als nur z.B. &quot;Amigos para siempre&quot;(was ja eigentlich kein Musicalstück ist).&lt;BR&gt;So hätte man schon mal einen besseren Eindruck davon bekommen, wie die Stücke in der chinesischen Sprache rüberkommen würden, da die Klangfärbung der chinesischen Sprache doch sehr anders ist."
"B000065CST","5","4","2002-06-22","rusty17","Perfekt","Diese DVD ist wirklich perfekt. Elaine Paige und Kris Phillips überzeugen wirklich in jedem Lied. Tony Vincent ist ein sehr, sehr talentierter und sehr sexy Sänger, der es perfekt versteht das Publikum für sich zu gewinnen. Sandy Lams Whistle down the Wind und I don't know how to love him klingen etwas zu schwach. Über Elaine Paige braucht man jedoch keine Worte zu verlieren. Diese Frau ist einfach grandios. &lt;BR&gt;Leider wird die Sängerin des Titels &quot;Take that look off your face&quot; nicht näher genannt, was wirklich schade ist, denn sie hat eine absolut grandiose Stimme und präsentiert diesen Song in einer mitreißenden Version. &lt;BR&gt;Leider ist auf dieser DVD kein Song aus Starlight Express zu hören, obwohl alle anderen bekannten Webber Musicals berücksichtigt werden. Naja, diese DVD lohnt sich trotzdem.&lt;BR&gt;Einfach grandioskrassgelungen..."
"B00019RAG2","5","1","2005-08-02","helmp","auf die nächsten dreissig jahre","Mein Confederate Flag - Tattoo begann im Wind zu flattern als ich die DVD das erste Mal sah und hörte. Southern Rock at his best, gottlob gibt es heute neben dem ganzen Elektronikschrott noch solche Bands. Dieses Video gehört in jedes Bodybuilding-Studio, da geht das Trainieren doppelt so leicht ab. Die Jungs und ihre Begleitmannschaft sind absolut sehens- und hörenswert. KAUFEN!!!"
